order_id,customer_id,product_id,order_date,quantity,amount
2504,7,92,10-02-2024,-2,
2505,272,84,invalid,1,1000
2506,269,75,01-01-2024,0,2000
2507,291,74,,2,
2508,267,61,,4,1000
2509,272,23,10-02-2024,-2,1000
2510,183,37,invalid,3,1000
2511,89,41,15-03-2024,3,-100
2512,142,52,01-01-2024,-1,5000
2513,26,83,10-02-2024,0,
2514,150,82,invalid,3,-100
2515,288,49,15-03-2024,0,
2516,15,27,invalid,2,-100
2517,26,6,10-02-2024,-1,5000
2518,257,74,15-03-2024,-2,1000
2519,81,66,15-03-2024,-1,
2520,298,24,15-03-2024,2,1000
2521,146,38,15-03-2024,4,5000
2522,100,28,invalid,3,
2523,255,28,15-03-2024,0,2000
2524,207,66,invalid,4,2000
2525,120,61,15-03-2024,2,2000
2526,226,46,15-03-2024,3,5000
2527,81,69,10-02-2024,1,2000
2528,247,75,invalid,0,
2529,202,74,invalid,2,2000
2530,240,43,,-2,
2531,209,59,10-02-2024,-2,5000
2532,234,2,invalid,3,1000
2533,188,15,10-02-2024,3,-100
2534,220,37,10-02-2024,-2,2000
2535,182,71,10-02-2024,1,-100
2536,224,20,01-01-2024,-1,1000
2537,15,98,invalid,-2,5000
2538,119,35,10-02-2024,3,5000
2539,130,34,01-01-2024,3,1000
2540,140,86,01-01-2024,1,-100
2541,125,31,15-03-2024,-2,2000
2542,189,87,15-03-2024,1,
2543,39,19,invalid,-2,5000
2544,206,68,15-03-2024,-1,1000
2545,37,24,invalid,2,-100
2546,294,84,01-01-2024,-2,2000
2547,172,39,01-01-2024,2,-100
2548,10,92,invalid,-2,2000
2549,296,54,15-03-2024,-1,
2550,128,39,15-03-2024,4,
2551,115,17,invalid,3,1000
2552,180,19,,2,1000
2553,92,48,15-03-2024,1,2000
2554,29,35,10-02-2024,-2,2000
2555,259,32,15-03-2024,3,2000
2556,209,47,,-2,2000
2557,267,47,01-01-2024,1,
2558,206,64,01-01-2024,-1,1000
2559,197,46,01-01-2024,0,1000
2560,42,35,15-03-2024,-2,5000
2561,237,94,01-01-2024,4,1000
2562,218,17,,1,1000
2563,145,42,,0,-100
2564,59,29,15-03-2024,-2,-100
2565,84,70,10-02-2024,2,5000
2566,22,17,15-03-2024,3,2000
2567,54,81,01-01-2024,3,5000
2568,184,14,15-03-2024,1,5000
2569,200,24,,2,
2570,213,57,15-03-2024,-1,1000
2571,34,50,15-03-2024,0,
2572,109,57,10-02-2024,1,1000
2573,173,61,,4,5000
2574,114,39,invalid,-2,1000
2575,92,55,invalid,3,2000
2576,275,96,,-2,2000
2577,109,36,invalid,0,5000
2578,101,37,01-01-2024,2,-100
2579,9,14,invalid,2,2000
2580,170,27,01-01-2024,1,5000
2581,273,83,,1,
2582,84,31,invalid,2,-100
2583,289,73,invalid,1,2000
2584,108,81,01-01-2024,2,5000
2585,153,83,01-01-2024,0,5000
2586,86,44,15-03-2024,1,
2587,48,68,10-02-2024,2,
2588,119,48,invalid,1,-100
2589,177,57,10-02-2024,-2,2000
2590,15,75,10-02-2024,3,5000
2591,264,22,invalid,-2,-100
2592,16,4,01-01-2024,-1,-100
2593,188,81,15-03-2024,2,
2594,256,72,,-1,5000
2595,9,46,invalid,2,1000
2596,277,59,invalid,3,
2597,140,34,,1,5000
2598,142,11,10-02-2024,2,-100
2599,53,31,15-03-2024,-2,-100
2600,207,11,10-02-2024,1,2000
2601,99,56,,3,1000
2602,222,38,,-2,
2603,8,21,15-03-2024,1,2000
2604,145,94,,2,2000
2605,166,10,,2,1000
2606,145,26,15-03-2024,-2,
2607,187,91,invalid,0,
2608,94,8,10-02-2024,2,-100
2609,126,8,invalid,0,
2610,120,60,invalid,1,2000
2611,118,72,10-02-2024,0,-100
2612,38,34,invalid,-2,
2613,51,16,15-03-2024,-1,1000
2614,127,13,10-02-2024,-1,2000
2615,276,87,01-01-2024,-2,5000
2616,226,76,invalid,4,1000
2617,41,91,,-1,1000
2618,295,22,10-02-2024,-2,
2619,119,96,01-01-2024,2,-100
2620,13,27,,0,-100
2621,290,64,01-01-2024,-1,2000
2622,19,2,invalid,2,
2623,78,97,,-1,-100
2624,50,26,invalid,1,5000
2625,184,92,,-2,
2626,160,83,10-02-2024,-2,
2627,170,69,15-03-2024,2,-100
2628,170,97,15-03-2024,4,1000
2629,94,84,01-01-2024,1,
2630,137,30,,0,1000
2631,5,8,invalid,1,2000
2632,145,38,10-02-2024,4,2000
2633,218,61,10-02-2024,1,-100
2634,258,81,10-02-2024,3,2000
2635,122,65,15-03-2024,0,-100
2636,66,67,invalid,0,-100
2637,59,46,10-02-2024,1,1000
2638,164,90,10-02-2024,-1,1000
2639,237,95,01-01-2024,3,2000
2640,130,72,,-1,1000
2641,101,43,,1,
2642,122,59,,-1,5000
2643,290,46,01-01-2024,0,
2644,154,72,15-03-2024,0,
2645,275,35,01-01-2024,-1,-100
2646,4,39,10-02-2024,0,5000
2647,166,92,invalid,-2,-100
2648,27,51,10-02-2024,0,1000
2649,293,4,10-02-2024,1,1000
2650,258,80,invalid,2,5000
2651,14,77,,-1,2000
2652,154,84,01-01-2024,3,1000
2653,231,51,15-03-2024,4,
2654,151,5,10-02-2024,-1,5000
2655,240,55,10-02-2024,4,5000
2656,197,20,15-03-2024,4,1000
2657,256,24,01-01-2024,0,1000
2658,166,36,10-02-2024,0,-100
2659,283,34,15-03-2024,2,-100
2660,185,54,10-02-2024,2,
2661,198,34,,3,5000
2662,218,83,,1,2000
2663,161,17,10-02-2024,-2,2000
2664,240,5,10-02-2024,1,5000
2665,179,89,,3,
2666,177,18,10-02-2024,-1,-100
2667,104,55,01-01-2024,0,-100
2668,104,53,01-01-2024,1,-100
2669,177,50,invalid,4,2000
2670,39,72,01-01-2024,0,2000
2671,267,91,10-02-2024,0,
2672,294,79,10-02-2024,1,2000
2673,288,45,15-03-2024,1,1000
2674,160,13,01-01-2024,4,2000
2675,128,16,,4,-100
2676,184,86,,2,
2677,216,84,invalid,3,5000
2678,291,13,15-03-2024,3,5000
2679,110,20,,4,
2680,293,66,invalid,-2,1000
2681,133,99,01-01-2024,4,5000
2682,89,47,15-03-2024,2,-100
2683,108,19,15-03-2024,-2,5000
2684,208,45,10-02-2024,1,5000
2685,5,37,01-01-2024,3,-100
2686,131,54,15-03-2024,3,2000
2687,114,6,invalid,-2,1000
2688,34,14,,-1,-100
2689,224,4,01-01-2024,2,-100
2690,95,86,01-01-2024,2,
2691,198,55,15-03-2024,2,1000
2692,156,100,15-03-2024,3,2000
2693,29,34,15-03-2024,0,-100
2694,29,27,invalid,3,2000
2695,137,7,10-02-2024,0,-100
2696,190,3,15-03-2024,3,-100
2697,279,47,10-02-2024,1,
2698,215,97,10-02-2024,3,5000
2699,153,2,01-01-2024,1,1000
2700,278,80,,0,
2701,163,25,,2,2000
2702,133,60,invalid,0,-100
2703,229,79,invalid,-2,-100
2704,38,24,,2,1000
2705,89,15,,3,
2706,164,95,01-01-2024,3,
2707,81,14,01-01-2024,3,2000
2708,175,54,,3,
2709,231,78,15-03-2024,3,
2710,36,6,15-03-2024,0,5000
2711,74,78,01-01-2024,4,1000
2712,73,81,10-02-2024,1,
2713,58,18,,4,2000
2714,280,20,invalid,0,-100
2715,257,62,15-03-2024,-1,
2716,51,81,10-02-2024,4,
2717,227,80,15-03-2024,0,-100
2718,264,40,10-02-2024,2,5000
2719,268,39,,3,1000
2720,264,52,,0,5000
2721,249,32,,4,2000
2722,229,73,01-01-2024,1,
2723,121,27,10-02-2024,4,5000
2724,292,52,invalid,3,1000
2725,191,97,invalid,4,2000
2726,224,63,,-2,5000
2727,101,74,invalid,-1,
2728,93,63,15-03-2024,2,1000
2729,230,17,10-02-2024,1,
2730,131,49,10-02-2024,-1,
2731,52,100,10-02-2024,0,2000
2732,23,81,15-03-2024,-1,1000
2733,123,82,01-01-2024,3,-100
2734,14,23,15-03-2024,3,
2735,12,98,10-02-2024,-2,1000
2736,133,72,10-02-2024,-1,
2737,43,13,10-02-2024,4,5000
2738,167,23,invalid,-1,5000
2739,49,57,01-01-2024,3,1000
2740,150,62,15-03-2024,0,2000
2741,203,54,10-02-2024,0,-100
2742,111,20,,2,5000
2743,224,86,01-01-2024,4,2000
2744,156,52,,4,-100
2745,141,23,01-01-2024,0,5000
2746,148,35,10-02-2024,-1,-100
2747,127,67,01-01-2024,-2,
2748,119,34,01-01-2024,0,1000
2749,119,33,10-02-2024,4,5000
2750,258,46,,4,5000
2751,143,81,,3,
2752,199,45,invalid,3,5000
2753,224,19,,2,5000
2754,220,94,,2,5000
2755,20,87,01-01-2024,-1,5000
2756,157,15,invalid,0,5000
2757,106,78,10-02-2024,0,2000
2758,108,66,10-02-2024,2,5000
2759,263,39,15-03-2024,0,
2760,191,18,invalid,-1,5000
2761,199,70,01-01-2024,-2,-100
2762,9,59,15-03-2024,3,-100
2763,294,32,15-03-2024,-1,
2764,77,21,10-02-2024,0,2000
2765,106,40,,-1,
2766,85,92,01-01-2024,3,2000
2767,100,27,invalid,1,1000
2768,295,2,15-03-2024,4,-100
2769,58,97,01-01-2024,3,-100
2770,21,80,10-02-2024,4,-100
2771,203,39,15-03-2024,3,2000
2772,151,86,15-03-2024,1,
2773,279,56,10-02-2024,0,2000
2774,36,13,10-02-2024,0,-100
2775,199,56,10-02-2024,-2,-100
2776,186,66,01-01-2024,3,-100
2777,161,78,01-01-2024,-1,-100
2778,69,56,01-01-2024,-2,1000
2779,161,28,,0,-100
2780,190,64,15-03-2024,0,2000
2781,118,71,01-01-2024,2,-100
2782,120,82,,-2,5000
2783,67,64,15-03-2024,0,1000
2784,276,56,01-01-2024,1,-100
2785,12,41,10-02-2024,4,5000
2786,78,100,invalid,2,2000
2787,157,41,01-01-2024,-1,1000
2788,26,100,invalid,4,-100
2789,290,4,01-01-2024,2,2000
2790,120,57,10-02-2024,3,5000
2791,155,30,invalid,3,1000
2792,55,88,,-1,-100
2793,149,84,10-02-2024,1,2000
2794,3,46,invalid,-1,1000
2795,157,56,invalid,-2,5000
2796,159,31,10-02-2024,4,-100
2797,154,88,10-02-2024,-1,1000
2798,242,7,10-02-2024,-1,5000
2799,158,90,15-03-2024,2,5000
2800,12,77,,1,2000
2801,220,54,01-01-2024,-1,5000
2802,40,8,invalid,-2,5000
2803,151,55,01-01-2024,2,
2804,110,69,10-02-2024,1,5000
2805,12,44,,1,-100
2806,35,13,,0,1000
2807,13,93,15-03-2024,3,-100
2808,291,20,10-02-2024,4,-100
2809,23,78,invalid,-2,2000
2810,188,32,15-03-2024,3,
2811,44,60,10-02-2024,2,
2812,63,50,15-03-2024,2,-100
2813,215,27,01-01-2024,-2,1000
2814,26,25,10-02-2024,1,
2815,123,52,invalid,-1,
2816,111,68,invalid,-2,-100
2817,60,21,10-02-2024,2,
2818,277,18,15-03-2024,3,2000
2819,277,39,,4,-100
2820,239,15,10-02-2024,-2,
2821,47,53,invalid,1,
2822,249,38,01-01-2024,4,
2823,152,48,invalid,4,-100
2824,281,52,,4,1000
2825,168,88,invalid,0,5000
2826,114,72,,4,
2827,228,28,10-02-2024,0,5000
2828,196,85,invalid,-1,5000
2829,51,16,15-03-2024,-1,
2830,149,16,15-03-2024,4,
2831,192,35,invalid,1,5000
2832,47,17,invalid,3,1000
2833,285,73,01-01-2024,-1,5000
2834,154,99,invalid,0,1000
2835,33,52,01-01-2024,1,2000
2836,81,93,01-01-2024,4,1000
2837,291,82,01-01-2024,1,-100
2838,267,12,01-01-2024,1,
2839,226,83,10-02-2024,-2,2000
2840,154,48,15-03-2024,3,5000
2841,237,22,01-01-2024,4,1000
2842,145,49,15-03-2024,3,2000
2843,198,52,01-01-2024,-1,-100
2844,26,79,15-03-2024,3,1000
2845,152,1,invalid,2,5000
2846,119,66,invalid,0,5000
2847,299,64,15-03-2024,-1,1000
2848,231,8,01-01-2024,4,-100
2849,222,86,10-02-2024,3,
2850,42,25,15-03-2024,0,
2851,255,66,,4,5000
2852,145,73,10-02-2024,4,-100
2853,12,73,,-1,5000
2854,245,77,15-03-2024,2,
2855,111,70,01-01-2024,0,5000
2856,85,94,,2,1000
2857,14,79,15-03-2024,0,1000
2858,194,51,10-02-2024,-2,-100
2859,220,53,01-01-2024,4,
2860,231,15,,-2,-100
2861,62,50,15-03-2024,0,-100
2862,286,71,01-01-2024,0,
2863,279,75,01-01-2024,2,2000
2864,252,38,invalid,4,2000
2865,69,40,01-01-2024,3,5000
2866,288,66,15-03-2024,4,2000
2867,259,39,10-02-2024,1,1000
2868,39,74,invalid,0,-100
2869,290,17,15-03-2024,-1,5000
2870,156,7,15-03-2024,-1,-100
2871,78,39,15-03-2024,-1,
2872,156,68,,-2,2000
2873,194,35,,3,
2874,89,51,10-02-2024,2,5000
2875,132,47,15-03-2024,3,1000
2876,67,36,,-2,2000
2877,180,64,,3,
2878,268,95,,3,2000
2879,206,89,10-02-2024,4,-100
2880,258,13,10-02-2024,-1,1000
2881,186,18,15-03-2024,0,2000
2882,277,21,invalid,-1,1000
2883,62,65,15-03-2024,3,-100
2884,253,100,,0,-100
2885,131,8,,4,
2886,4,48,01-01-2024,2,5000
2887,17,85,15-03-2024,1,
2888,127,43,,0,1000
2889,143,53,,-2,
2890,239,85,invalid,-1,2000
2891,239,27,01-01-2024,4,
2892,267,19,15-03-2024,4,5000
2893,134,23,10-02-2024,-1,5000
2894,130,50,15-03-2024,3,1000
2895,215,51,15-03-2024,3,-100
2896,236,43,invalid,3,5000
2897,230,99,15-03-2024,4,1000
2898,220,51,invalid,3,5000
2899,153,69,invalid,-1,5000
2900,254,41,,0,-100
2901,89,72,10-02-2024,2,2000
2902,170,11,invalid,0,1000
2903,280,80,01-01-2024,-2,5000
2904,286,88,01-01-2024,-1,5000
2905,84,85,10-02-2024,0,
2906,63,52,invalid,-1,2000
2907,145,23,10-02-2024,4,-100
2908,117,49,,-2,1000
2909,285,38,01-01-2024,4,5000
2910,167,47,15-03-2024,1,1000
2911,200,72,01-01-2024,1,-100
2912,8,7,invalid,1,2000
2913,236,66,10-02-2024,-1,
2914,59,94,01-01-2024,0,2000
2915,31,77,15-03-2024,-1,
2916,264,62,15-03-2024,4,1000
2917,206,87,10-02-2024,2,2000
2918,162,29,10-02-2024,4,2000
2919,220,38,01-01-2024,0,2000
2920,4,84,invalid,4,-100
2921,217,33,,4,1000
2922,27,29,15-03-2024,-2,
2923,159,79,10-02-2024,3,2000
2924,165,23,,1,1000
2925,11,3,,0,-100
2926,40,93,,0,-100
2927,230,45,invalid,1,1000
2928,262,8,10-02-2024,4,
2929,223,86,15-03-2024,-2,1000
2930,192,29,10-02-2024,-1,1000
2931,264,2,01-01-2024,-1,5000
2932,2,50,15-03-2024,4,-100
2933,1,65,10-02-2024,4,
2934,20,20,15-03-2024,3,5000
2935,160,52,01-01-2024,0,1000
2936,93,85,15-03-2024,1,-100
2937,249,37,,4,5000
2938,58,72,invalid,4,5000
2939,151,27,01-01-2024,2,
2940,275,47,15-03-2024,-2,1000
2941,130,99,01-01-2024,-1,
2942,270,6,,-2,5000
2943,268,60,invalid,-2,5000
2944,231,45,01-01-2024,3,
2945,69,44,,-2,5000
2946,240,83,,1,2000
2947,76,18,,3,-100
2948,277,65,15-03-2024,4,1000
2949,243,25,10-02-2024,1,-100
2950,93,27,01-01-2024,3,1000
2951,222,7,10-02-2024,1,5000
2952,40,44,,3,
2953,202,29,10-02-2024,3,
2954,87,95,,0,5000
2955,75,44,,1,1000
2956,177,36,invalid,0,5000
2957,215,19,invalid,4,1000
2958,90,6,10-02-2024,3,5000
2959,206,25,01-01-2024,-1,5000
2960,282,31,10-02-2024,3,5000
2961,269,9,01-01-2024,-1,
2962,33,84,10-02-2024,-1,1000
2963,60,74,15-03-2024,-1,5000
2964,286,37,15-03-2024,-1,-100
2965,277,27,01-01-2024,1,-100
2966,17,13,invalid,2,
2967,161,41,01-01-2024,1,2000
2968,31,66,10-02-2024,4,
2969,162,85,,2,2000
2970,117,97,15-03-2024,1,
2971,192,24,,4,-100
2972,76,44,15-03-2024,-1,5000
2973,108,98,10-02-2024,-2,1000
2974,3,60,15-03-2024,3,5000
2975,154,9,01-01-2024,2,-100
2976,135,2,,-2,1000
2977,98,56,,-1,2000
2978,214,30,10-02-2024,2,2000
2979,290,22,,-2,-100
2980,247,75,10-02-2024,1,1000
2981,14,81,invalid,4,5000
2982,285,100,01-01-2024,-1,-100
2983,224,13,15-03-2024,1,2000
2984,194,71,15-03-2024,1,-100
2985,231,16,15-03-2024,-1,5000
2986,164,97,invalid,2,
2987,108,45,01-01-2024,3,
2988,167,65,,0,5000
2989,191,11,,0,1000
2990,112,70,01-01-2024,3,-100
2991,15,20,01-01-2024,-1,5000
2992,252,99,15-03-2024,0,
2993,170,63,,3,2000
2994,228,90,01-01-2024,-2,5000
2995,65,12,,3,5000
2996,152,62,01-01-2024,2,5000
2997,20,94,10-02-2024,4,
2998,72,92,15-03-2024,3,
2999,244,91,01-01-2024,1,5000
3000,89,42,invalid,1,5000
3001,19,83,01-01-2024,4,1000
3002,112,69,10-02-2024,-1,2000
3003,77,58,invalid,1,-100
3004,103,5,invalid,-2,-100
3005,269,27,01-01-2024,3,-100
3006,233,28,10-02-2024,4,
3007,46,26,invalid,-2,
3008,76,91,15-03-2024,-1,1000
3009,76,49,15-03-2024,1,
3010,207,21,,4,5000
3011,154,1,,0,2000
3012,118,92,10-02-2024,3,2000
3013,142,58,invalid,0,2000
3014,214,79,15-03-2024,2,2000
3015,284,55,15-03-2024,-1,-100
3016,169,81,10-02-2024,2,-100
3017,107,26,invalid,0,5000
3018,63,84,10-02-2024,0,1000
3019,176,25,01-01-2024,0,
3020,130,77,15-03-2024,2,
3021,232,33,10-02-2024,4,-100
3022,285,89,10-02-2024,-1,2000
3023,285,72,01-01-2024,3,5000
3024,192,69,,4,1000
3025,163,6,15-03-2024,3,-100
3026,158,23,10-02-2024,-2,5000
3027,134,30,15-03-2024,-2,5000
3028,77,78,,0,-100
3029,248,54,10-02-2024,-1,5000
3030,73,87,01-01-2024,-1,2000
3031,162,11,15-03-2024,1,5000
3032,222,31,01-01-2024,1,1000
3033,40,6,,4,5000
3034,198,11,,2,
3035,52,77,15-03-2024,1,5000
3036,143,12,,4,-100
3037,246,66,invalid,3,
3038,20,53,15-03-2024,3,-100
3039,242,99,invalid,4,1000
3040,243,36,,2,2000
3041,251,17,15-03-2024,-2,1000
3042,77,28,invalid,0,
3043,264,92,,-1,2000
3044,148,22,10-02-2024,-2,5000
3045,66,7,10-02-2024,4,
3046,132,15,01-01-2024,3,2000
3047,233,96,10-02-2024,-2,-100
3048,29,11,invalid,2,2000
3049,81,24,10-02-2024,0,-100
3050,184,67,15-03-2024,3,-100
3051,220,30,15-03-2024,2,2000
3052,106,70,15-03-2024,4,1000
3053,69,66,10-02-2024,-2,1000
3054,231,61,10-02-2024,-1,-100
3055,296,78,01-01-2024,1,
3056,7,41,,2,2000
3057,184,82,01-01-2024,3,
3058,36,51,invalid,-2,1000
3059,15,44,15-03-2024,1,
3060,288,95,10-02-2024,1,5000
3061,46,13,,-2,5000
3062,27,90,,0,1000
3063,188,12,10-02-2024,-2,
3064,14,82,01-01-2024,3,2000
3065,249,9,,4,1000
3066,288,85,01-01-2024,-1,5000
3067,121,48,10-02-2024,3,1000
3068,267,49,01-01-2024,4,
3069,193,53,15-03-2024,1,
3070,286,56,10-02-2024,-1,
3071,279,40,10-02-2024,2,-100
3072,131,24,,1,
3073,84,98,,0,5000
3074,173,72,,-2,5000
3075,154,33,15-03-2024,2,-100
3076,249,23,15-03-2024,3,5000
3077,59,77,invalid,-1,5000
3078,239,54,10-02-2024,2,1000
3079,41,53,,0,
3080,46,49,10-02-2024,-2,1000
3081,118,78,01-01-2024,2,1000
3082,282,78,15-03-2024,3,5000
3083,269,80,invalid,-1,2000
3084,73,49,01-01-2024,2,
3085,53,60,10-02-2024,-2,2000
3086,77,90,15-03-2024,3,5000
3087,201,90,,2,-100
3088,161,65,01-01-2024,-1,1000
3089,264,32,15-03-2024,-2,5000
3090,252,79,10-02-2024,0,5000
3091,98,21,10-02-2024,0,2000
3092,103,18,01-01-2024,1,-100
3093,184,94,01-01-2024,2,1000
3094,63,60,01-01-2024,-1,-100
3095,224,13,invalid,2,-100
3096,259,24,,-2,-100
3097,36,30,15-03-2024,1,
3098,286,2,10-02-2024,-1,-100
3099,136,83,10-02-2024,2,5000
3100,65,25,,-1,
3101,264,50,01-01-2024,-2,
3102,215,14,01-01-2024,1,-100
3103,208,6,10-02-2024,-1,5000
3104,251,76,,-2,1000
3105,228,84,10-02-2024,0,-100
3106,254,87,01-01-2024,-1,
3107,86,30,15-03-2024,1,1000
3108,76,30,01-01-2024,4,1000
3109,131,38,15-03-2024,3,
3110,145,58,invalid,3,1000
3111,228,94,,-1,5000
3112,220,41,invalid,-1,5000
3113,39,94,01-01-2024,-2,-100
3114,86,57,,2,-100
3115,78,36,01-01-2024,3,1000
3116,195,64,,2,
3117,154,98,,3,5000
3118,251,16,01-01-2024,-1,2000
3119,81,88,01-01-2024,1,-100
3120,281,78,,1,5000
3121,194,90,,4,1000
3122,254,72,01-01-2024,3,5000
3123,165,14,01-01-2024,3,5000
3124,84,31,10-02-2024,-2,1000
3125,49,66,10-02-2024,-1,-100
3126,291,68,10-02-2024,-1,-100
3127,36,65,invalid,4,2000
3128,154,55,,2,2000
3129,134,84,15-03-2024,-2,-100
3130,161,78,invalid,0,-100
3131,42,40,,1,-100
3132,69,25,15-03-2024,1,-100
3133,87,25,10-02-2024,-1,5000
3134,267,3,15-03-2024,4,2000
3135,217,69,01-01-2024,-2,1000
3136,167,26,01-01-2024,0,
3137,49,40,,1,1000
3138,224,38,invalid,-2,
3139,151,38,10-02-2024,0,5000
3140,228,68,,3,2000
3141,294,7,10-02-2024,-1,
3142,254,94,01-01-2024,2,-100
3143,32,30,invalid,1,5000
3144,281,19,invalid,1,
3145,26,35,01-01-2024,0,-100
3146,49,33,15-03-2024,2,5000
3147,178,33,invalid,3,
3148,2,78,15-03-2024,-2,-100
3149,14,38,10-02-2024,-1,2000
3150,14,10,invalid,-2,5000
3151,286,57,01-01-2024,0,
3152,171,28,15-03-2024,1,-100
3153,237,78,10-02-2024,3,2000
3154,156,100,10-02-2024,1,-100
3155,247,38,invalid,-2,2000
3156,47,16,invalid,3,
3157,152,21,,4,-100
3158,230,92,,-1,-100
3159,220,97,invalid,0,1000
3160,4,6,,-1,5000
3161,260,41,01-01-2024,0,-100
3162,295,15,01-01-2024,-1,2000
3163,86,3,,4,5000
3164,43,43,invalid,-2,
3165,109,47,01-01-2024,2,5000
3166,242,99,10-02-2024,3,1000
3167,288,14,invalid,0,
3168,262,66,15-03-2024,-2,-100
3169,226,29,15-03-2024,1,
3170,168,4,invalid,1,
3171,75,26,,-1,1000
3172,198,12,01-01-2024,1,2000
3173,230,2,01-01-2024,2,
3174,98,17,invalid,0,2000
3175,12,35,10-02-2024,-1,5000
3176,190,10,,0,1000
3177,254,86,10-02-2024,0,-100
3178,299,43,invalid,4,
3179,224,21,invalid,-2,2000
3180,143,15,10-02-2024,1,
3181,99,35,15-03-2024,3,1000
3182,197,85,invalid,0,-100
3183,112,85,,2,5000
3184,202,85,10-02-2024,4,5000
3185,149,60,15-03-2024,2,2000
3186,46,44,10-02-2024,3,5000
3187,89,96,15-03-2024,1,2000
3188,18,5,15-03-2024,1,-100
3189,203,73,,-1,
3190,85,18,invalid,-1,1000
3191,175,21,15-03-2024,-1,-100
3192,284,72,invalid,1,-100
3193,128,98,,0,5000
3194,5,74,invalid,-2,5000
3195,74,51,01-01-2024,3,1000
3196,123,41,15-03-2024,4,
3197,99,24,,3,-100
3198,84,24,10-02-2024,3,5000
3199,133,96,,-1,-100
3200,29,97,15-03-2024,-2,
3201,264,38,,2,2000
3202,109,44,10-02-2024,1,
3203,85,57,01-01-2024,2,-100
3204,19,59,15-03-2024,-1,-100
3205,188,34,15-03-2024,0,1000
3206,224,75,,4,-100
3207,145,95,invalid,4,5000
3208,282,82,invalid,-1,1000
3209,280,23,10-02-2024,-2,-100
3210,189,86,01-01-2024,4,
3211,157,43,01-01-2024,-1,-100
3212,158,82,,3,
3213,238,40,,0,
3214,163,47,invalid,0,-100
3215,146,41,01-01-2024,1,
3216,156,47,01-01-2024,1,2000
3217,33,20,01-01-2024,3,1000
3218,206,77,10-02-2024,0,-100
3219,126,65,10-02-2024,3,2000
3220,94,68,,0,
3221,233,24,invalid,-2,
3222,291,100,15-03-2024,-1,1000
3223,198,36,invalid,1,2000
3224,51,45,10-02-2024,-2,2000
3225,151,2,10-02-2024,4,-100
3226,6,28,,-1,
3227,140,26,15-03-2024,1,5000
3228,86,23,01-01-2024,4,-100
3229,106,79,15-03-2024,3,-100
3230,144,36,15-03-2024,4,-100
3231,226,91,15-03-2024,-2,1000
3232,265,6,,2,1000
3233,148,35,10-02-2024,4,-100
3234,193,38,01-01-2024,2,5000
3235,223,35,15-03-2024,1,2000
3236,146,100,01-01-2024,-2,2000
3237,216,74,15-03-2024,4,
3238,134,94,10-02-2024,-1,2000
3239,214,53,01-01-2024,4,2000
3240,196,38,invalid,-1,5000
3241,152,93,10-02-2024,-2,2000
3242,11,59,01-01-2024,2,5000
3243,141,43,15-03-2024,-2,1000
3244,246,4,15-03-2024,2,5000
3245,188,5,10-02-2024,2,1000
3246,44,68,10-02-2024,3,5000
3247,129,100,15-03-2024,3,-100
3248,20,45,01-01-2024,-1,1000
3249,247,80,invalid,1,1000
3250,54,25,,0,2000
3251,272,78,10-02-2024,-2,1000
3252,287,11,15-03-2024,2,5000
3253,38,29,01-01-2024,-2,-100
3254,172,34,10-02-2024,1,-100
3255,264,86,01-01-2024,1,2000
3256,283,14,10-02-2024,0,5000
3257,144,24,15-03-2024,4,5000
3258,271,59,01-01-2024,0,
3259,285,39,15-03-2024,2,1000
3260,208,26,01-01-2024,3,2000
3261,195,43,10-02-2024,4,-100
3262,44,36,,0,
3263,289,39,,3,5000
3264,125,61,invalid,4,1000
3265,50,16,invalid,3,-100
3266,145,59,15-03-2024,2,
3267,176,96,01-01-2024,-1,5000
3268,6,6,invalid,3,-100
3269,186,98,10-02-2024,2,-100
3270,293,56,,0,5000
3271,169,8,01-01-2024,-2,5000
3272,139,94,,0,2000
3273,197,27,01-01-2024,1,-100
3274,177,71,invalid,0,5000
3275,98,27,invalid,-1,
3276,233,89,15-03-2024,2,1000
3277,295,46,01-01-2024,3,2000
3278,48,41,10-02-2024,1,5000
3279,14,79,invalid,2,1000
3280,119,25,15-03-2024,2,2000
3281,265,86,invalid,3,-100
3282,15,18,,4,1000
3283,237,12,invalid,0,2000
3284,174,87,01-01-2024,-2,5000
3285,82,51,15-03-2024,4,5000
3286,285,39,01-01-2024,1,2000
3287,110,89,10-02-2024,3,-100
3288,38,10,10-02-2024,-1,2000
3289,144,94,invalid,-1,
3290,238,74,15-03-2024,-2,2000
3291,236,98,15-03-2024,-2,2000
3292,271,77,15-03-2024,0,5000
3293,19,54,15-03-2024,-1,-100
3294,65,29,invalid,1,2000
3295,206,41,01-01-2024,3,1000
3296,224,9,invalid,-2,5000
3297,158,63,01-01-2024,-2,5000
3298,7,77,,-2,2000
3299,215,37,,3,1000
3300,135,14,01-01-2024,1,2000
3301,287,73,invalid,-1,1000
3302,36,72,10-02-2024,4,5000
3303,53,39,invalid,1,1000
3304,136,40,10-02-2024,3,2000
3305,130,54,invalid,1,
3306,249,3,15-03-2024,0,
3307,256,55,15-03-2024,4,1000
3308,12,33,,3,2000
3309,233,96,,4,-100
3310,163,71,01-01-2024,4,
3311,3,19,10-02-2024,-2,5000
3312,51,34,15-03-2024,-1,2000
3313,116,78,invalid,4,2000
3314,130,50,01-01-2024,0,
3315,73,47,invalid,0,-100
